k,h,acuracia,distancia_centroides_q1_q2,indice_fisher_q1_q2,acuracia_logreg_q1_q2,entropia_q1_q2,entropia_condicional_q1_q2,angulo_vetores_classes_q1_q2,score_entropia_mais_inverso_angulo,razao_intra_interclasse_q1_q2,q1_eq_q2_proximos,comprimento_fronteira_logreg_q1_q2,mutual_information_q1_q2_y,desvio_projecao_centroide_q1_q2,diferenca_inclinacao_media_q1_q2,curvatura_fronteira_q1_q2,diferenca_skew_q1_q2,proporcao_baixa_margem_q1_q2,distancia_media_signed_q1_q2,media_cosseno_direcao_separacao_q1_q2,reversoes_fluxo_direcional_q1_q2,energia_repulsao_entre_classes_q1_q2,mudancas_classe_orbita_q1_q2,dominancia_media_anular_q1_q2,n_componentes_conexos_q1_q2,variancia_pca_q1_q2,mudancas_classe_espiral_q1_q2,desequilibrio_quadrantes_q1_q2,mudancas_angulo_classe_q1_q2,distancia_centros_gravitacionais_q1_q2,indice_silhueta_q1_q2,lda_separabilidade_q1_q2
13,51.794746792312125,0.9298245614035088,0.04628766671246469,20.571511928811006,0.6274165202108963,0.18932854805173194,0.18932854805173194,79.17337607252115,1.1553404970812902,0.17721904771212021,1.0,,1.1033279197776136,0.02437857674055498,75.63025696615308,0,5.2660365585670945,1.0,0.007587302725550706,0.20038851234133115,0,4198824.796111908,2,0.6599486065761528,22,0.9987710704145022,4,0,0,0.027231534601111326,0.7906167580983631,10.236612935567889
13,71.96856730011521,0.9298245614035088,0.03340634800962886,20.677766896615164,0.6274165202108963,0.18939896499738276,0.18939896499738276,79.1705169943356,1.1557116146069477,0.1753495879423716,1.0,,1.1056282646823727,0.017591264841923894,75.6212640939011,0,5.27728899565501,1.0,0.005440797503436675,0.1997863812051997,0,5345613.287951208,2,0.6455878291030195,22,0.9992813136562042,4,0,0,0.019385752177353745,0.7920874036945239,10.24397948760541
13,100.0,0.9298245614035088,0.02409254620559944,20.740990908048524,0.6274165202108963,0.1894488711453962,0.1894488711453962,79.16812613468375,1.1559929264585764,0.173986633884746,1.0,,1.105400768214631,0.0126853778579955,75.61480447706693,0,5.2840800685932745,1.0,0.003904899634682338,0.19936213194600552,0,6741688.833500865,2,0.6455878291030195,22,0.9995916442506206,4,0,0,0.013835751941537137,0.7931596355634872,10.188465490066948
15,1e-05,0.24210526315789474,22507.770184338155,177930722.39042714,1.0,6.445818823629728e-05,6.445818823629728e-05,89.99925482672819,0.00024578651093186345,9.735582799747151e-06,0.0,18510.213866880986,1.3223918549868778,10882.338901071818,89.99925482725752,30,33.02217408185925,0.0,2867.8846853753726,0.25483303730779566,0,3.3625720920642412,0,1.0,2,0.9999999887496956,0,0,0,22507.76993066205,0.9999907218644352,88965345.57176606
15,1.3894954943731388e-05,0.35438596491228075,16198.081620360961,4969569.396321284,1.0,0.000288202289563892,0.000288202289563892,89.9955692441793,0.0011540900198397242,6.239754895393014e-05,0.0,13321.766894264514,1.323270589609022,7831.653114019494,89.99556938200469,30,32.030874557183125,0.0,2064.0256740180785,0.25483292178769296,0,4.6724055910358295,0,1.0,2,0.9999995957264428,0,0,0,16198.075023454658,0.9999391425294014,2484784.6746291015
15,1.9306977288832537e-05,0.4175438596491228,11656.744326510738,368503.6457321533,1.0,0.0007826835816261813,0.0007826835816261813,89.98401503157508,0.0033325145174920817,0.00025220802745209195,0.0,9591.590056988221,1.3223918549868778,5635.964440313804,89.9840218759284,30,29.42563235588544,0.0,1485.6708802603891,0.25483116092162494,0,6.492730605464093,0,1.0,2,0.9999944901482785,0,0,0,11656.678730358875,0.9997466400282952,184251.82261623265
15,2.6826957952797274e-05,0.47192982456140353,8388.50564921176,54145.753889018655,1.0,0.001486984239900663,0.001486984239900663,89.95970353555155,0.006829399132971901,0.000735036176508785,0.0,6927.335793371229,1.3223918549868778,4055.8578758642816,89.95981450838202,29,25.168510790927797,0.0,1069.7594198009158,0.2548166990196837,0,9.022426025131569,0,1.0,2,0.9999617669239512,0,0,0,8388.172126006928,0.9992413613474982,27072.87693409337
15,3.7275937203149456e-05,0.5543859649122808,6037.130629680896,12844.003324623965,1.0,0.002238334313579379,0.002238334313579379,89.92109846861634,0.011195582761768876,0.0016936174722612285,0.0,5059.39291846442,1.3223918549868778,2919.1506599378035,89.92190751506877,29,20.29176773149317,0.0,770.766672232636,0.2547457846852562,0,12.53687027214832,0,1.0,2,0.9998349393429801,0,0,0,6036.094025077772,0.9982219920982821,6422.001661180417
15,5.1794746792312125e-05,0.5929824561403508,4345.874696829676,4279.675150910354,1.0,0.002996467292134875,0.002996467292134875,89.86962488419871,0.01622937877446007,0.0032914413421632686,0.0,3779.172101195676,1.3223918549868778,2101.7353606258634,89.87292356260589,29,15.421725953921277,0.0,555.7914750004463,0.2545320848351443,0,17.416924927634415,0,0.8666666666666667,2,0.9994946809136646,0,0,0,4343.706616910497,0.9965263865014349,2139.8375752127354
15,7.196856730011529e-05,0.6508771929824562,3129.454619507484,1820.5880766409118,1.0,0.003837681733488588,0.003837681733488588,89.8066488283871,0.022108923051673494,0.005633341091334591,0.0,2901.028718223826,1.3223918549868778,1513.991174182974,89.8154682027329,28,10.544741045886495,0.0,401.15623659524806,0.25413717973538424,0,24.189949052390205,0,0.8666666666666667,2,0.9987993221709567,0,0,0,3126.160833768828,0.9940747891094539,910.294038235845
15,0.0001,0.7017543859649124,2254.3061184128837,924.1984001653195,1.0,0.004740262734545111,0.004740262734545111,89.73308569877003,0.02871807959257907,0.008716332399793383,0.0,2423.514571144915,1.3067932885732123,1091.2601859533092,89.75059104324652,31,6.000516631930299,0.0,289.8638297051304,0.2536722723278798,0,33.587621779588964,0,0.8285714285714285,2,0.9976291745404254,0,0,0,2250.241902605544,0.9908984963403397,462.09920004064077
15,0.0001389495494373139,0.736842105263158,1624.4259574182138,534.8308229099011,1.0,0.005552135464569641,0.005552135464569641,89.65167977109469,0.035427486332854606,0.012430183762452203,0.0,2317.200878097334,1.3058946672543263,787.0480635556266,89.6802672873491,37,2.417185152027116,0.0,209.7208231217934,0.2532260300361987,0,46.62528641219408,0,0.8207547169811321,3,0.9959117283041774,0,0,0,1619.8960977351792,0.9871119563285496,267.4154114278503
15,0.00019306977288832537,0.7684210526315789,1171.0126620808094,343.17997209067767,1.0,0.0061604506061927215,0.0061604506061927215,89.56771964271053,0.041606937302159995,0.016712730791418086,0.0,1705.5402203676374,1.3058946672543263,568.0353762741244,89.6094994431429,36,0.01978777340039173,0.0,152.03086598069876,0.25273839617490945,0,64.70403866703501,0,0.672368601619322,9,0.9936466770893218,0,0,0,1166.261338483018,0.9827248610380536,171.58998602386743
15,0.0002682695795279727,0.7912280701754386,844.7608736653184,239.17164913166798,1.0,0.006594703293655053,0.006594703293655053,89.48665180853983,0.04707851202998283,0.02176970446021282,0.0,1330.4899500725955,1.3058782037519063,410.36541244663084,89.5444691952655,36,1.390969080615066,0.0,110.60139988467448,0.25212768107793326,0,89.73481335483476,0,0.7376924745174582,12,0.9908909561059842,0,1,0,840.0698914900489,0.977414432300965,119.58582454579425
15,0.00037275937203149455,0.8105263157894737,610.1617912916122,176.33761532348717,1.0,0.007018916482552972,0.007018916482552972,89.41007681511626,0.052292198437497606,0.02811172063547242,0.0,1029.0449705089022,1.2895038585328016,296.9061062504933,89.48783434391227,37,2.050733187490232,0.0,80.93724628244684,0.2513873273309621,0,124.29921720640287,0,0.9898193760262726,13,0.9876089862691038,0,1,0,605.7273213681497,0.9705570120199933,88.16880764086314
15,0.0005179474679231213,0.8508771929824561,441.49965970656115,133.2024422770717,1.0,0.007681512195879225,0.007681512195879225,89.33295944668946,0.05830380358964917,0.03636354301492315,0.0,766.3743450997333,1.289406417588146,215.29415893155678,89.43530231764049,37,2.0913046091618575,0.0,59.69770386234689,0.25044051874719936,0,171.88508918895366,0,0.9866677624670118,13,0.9835126179658235,0,1,0,437.30987002547363,0.9615117671441477,66.60122111577944
15,0.0007196856730011528,0.8543859649122807,320.1780415208202,100.6818055625355,1.0,0.008868521491956674,0.008868521491956674,89.24428078154952,0.06659096156206308,0.04711353569940082,0.0,553.9166825814939,1.286488700930554,156.5899742418516,89.37587561079022,36,1.6607016354635298,0.0,44.42111554470062,0.24906652683670497,0,237.21094038144824,0,0.9637590861889928,14,0.9781654759598754,0,0,0,316.1214944695727,0.9497737490707292,50.34090275654716
15,0.001,0.870175438596491,232.8584380431677,75.72598604875434,1.0,0.01091518359345617,0.01091518359345617,89.12942684657912,0.07897078244709857,0.060994953852845195,0.0,434.4348240435841,1.2876704912371575,114.35440964274524,89.29331559371309,36,0.982821882320932,0.0,33.36471767043743,0.24702020958481294,0,326.5737716488472,0,0.7498069498069497,17,0.9713023442067993,0,0,0,228.85212966843412,0.9348294701266168,37.86299299793811
15,0.001389495494373139,0.8789473684210526,170.0322929344928,56.98005443489643,1.0,0.01426308538492606,0.01426308538492606,88.97028427468851,0.0977797880963624,0.07883772906515152,0.0,270.9975307002859,1.2888677569207396,83.97875253375948,89.16520081678439,24,0.30758357707333905,0.0,25.340540106653144,0.24403176181357722,0,448.1163769104671,0,0.7198355115535733,12,0.9630113449058472,0,0,0,166.0319681158954,0.9158645492784332,28.49002718937301
15,0.0019306977288832496,0.8807017543859649,124.90446412694098,43.120185186698016,1.0,0.019378625480479063,0.019378625480479063,88.74269470850034,0.12573802788694136,0.10164618864602827,0.0,211.10712875258875,1.2889361699988013,62.16921249670129,88.96054258171658,22,0.1566005014121128,0.0,19.53785807746226,0.239575136893232,1,611.890558010449,0,0.6848192330545273,13,0.953704449480982,0,1,0,120.85885604201074,0.8917456592033335,21.560092563553873
15,0.002682695795279727,0.8859649122807018,92.5656832584211,32.92028044673965,1.0,0.026392596563765847,0.026392596563765847,88.41801716922124,0.16470543454327535,0.13006098379460007,0.0,167.5053393207372,1.288482604823518,46.54976234649896,88.6430207196538,21,0.3251743082365557,0.0,15.371548596140421,0.23242685734811816,1,829.5645985404072,0,0.7180325261099904,13,0.9440994201419267,0,1,0,88.38909648234284,0.861565073010878,16.460140191749456
15,0.0037275937203149457,0.8912280701754387,69.43285998244554,25.457488910736892,1.0,0.035004469521634024,0.035004469521634024,87.97179134789751,0.2149376850583147,0.1637421632585147,0.0,133.49139762304648,1.2876085984092898,35.38305486091023,88.18316178887878,21,0.2645828878860421,0.0,12.393051419207769,0.22024174256069667,2,1113.7786096378875,0,0.7220441443192898,7,0.9351833246315593,0,1,0,65.01210537355287,0.8252896453200804,12.72874442176057
15,0.005179474679231213,0.892982456140351,52.895696981021594,20.048693830533278,0.9964850615114236,0.04494570531515527,0.04494570531515527,87.38811060032273,0.2763646987942049,0.2011055261597332,0.0,106.09853073721459,1.2889619057639021,27.397780801236678,87.56874809227027,23,0.12073738714508409,0.0,10.258219583668408,0.19890775190019278,1,1476.939297644729,0,0.6840753058035135,10,0.9278897309056452,0,1,0,48.08343151896517,0.7840596849040264,10.024346879352
15,0.007196856730011528,0.8947368421052632,41.07174800348091,16.117725591329926,0.9964850615114236,0.05605664606135993,0.05605664606135993,86.65531240630258,0.34905546379493624,0.24032675421050792,0.0017574692442882249,83.7120299690702,1.2737304106252398,21.68077146079286,86.80594348918531,24,0.03004533730353387,0.0017574692442882249,8.716305821907396,0.16463639674334007,1,1930.5238792247922,0,0.6700789406671759,12,0.9225955557085675,0,1,0,34.85788399457623,0.7392212518270551,8.058862757164926
15,0.01,0.8964912280701753,32.61209773535477,13.16666840922634,0.9947275922671354,0.06798587143338136,0.06798587143338136,85.76592365142257,0.4322487836689948,0.28001861946255796,0.0,65.68705853745529,1.2535385613608667,17.59304684923964,85.92445004685666,25,0.06850117233534203,0.0,7.594977665046377,0.11724376341057184,0,2475.950100381628,0,0.6147215314363239,9,0.919077425361829,0,2,0,27.45284944347089,0.6918621889944534,6.583334163862541
15,0.01389495494373139,0.9,26.551232749790618,10.864362072363958,0.9894551845342706,0.08038578304733934,0.08038578304733934,84.7232198956761,0.5246564996917551,0.3191562380905239,0.0,52.45491033415908,1.2172129042487607,14.687600593133984,84.98184265615498,28,0.23735860513682844,0.0,6.7771084719458905,0.07395380464748749,2,3108.863932496002,0,0.6112699402201044,7,0.9172821971386727,0,2,0,21.739698798315025,0.6428301021274769,5.432180994323921
15,0.019306977288832516,0.9,22.185380931211412,9.086860451619406,0.984182776801406,0.09304402743243008,0.09304402743243008,83.5444359820402,0.6247272955494434,0.35594245379768275,0.0,42.89250176546817,1.1934857864473565,12.625289858130376,84.02522161735655,29,0.4923730758505447,0.0,6.171503831116668,0.03921040816956796,2,3826.3901412143973,0,0.5624203206387725,7,0.9177934942673397,0,2,0,17.638507467541135,0.5938162544941609,4.54343018386917
15,0.026826957952797274,0.9017543859649122,18.970241473142327,7.82245028630306,0.9806678383128296,0.10573562940831968,0.10573562940831968,82.26782920611386,0.7298142384878796,0.38723239755932715,0.0,38.0475885098107,1.149975427051027,11.107111286091758,83.07824501006667,30,0.7817043546794756,0.0,5.6879158267316114,0.010362827672303773,0,4628.549757920144,0,0.5823716139821987,4,0.9207225867419775,0,2,1,14.671698399270426,0.5498669792499767,3.911225100642626
15,0.037275937203149416,0.9035087719298245,16.466640100574015,7.054245301315507,0.9718804920913884,0.11795078567760522,0.11795078567760522,80.97202928693059,0.8343238275386782,0.40982710954676527,0.0,33.59012911600749,1.1214302166331596,9.860423039977084,82.15887238277122,33,1.055101002045659,0.0,5.235456055912141,-0.006060673967327873,5,5512.409145090784,0,0.6015690007478328,5,0.9244987868559909,0,2,0,12.218010581899447,0.5186873977879678,3.5271226047769377
15,0.05179474679231213,0.9070175438596492,14.34333471778092,6.7176416923815525,0.968365553602812,0.12900277679128094,0.12900277679128094,79.7782034701899,0.9299562444236102,0.42211756263498906,0.0,28.877807947724772,1.0813656665708813,8.68532453964137,81.27831147802263,34,1.2724177750422032,0.0017574692442882249,4.743920181632583,-0.0047643692676765355,5,6524.221919772538,0,0.6688960233395468,4,0.926785897195227,0,2,1,10.546090095435774,0.5026927393298488,3.358820791353812
15,0.07196856730011521,0.9122807017543859,12.397322018892437,6.717770547280358,0.9666080843585237,0.13852224187641363,0.13852224187641363,78.80646901058061,1.009490393707466,0.42487029206931454,0.0035149384885764497,24.155704768646352,1.0598428632927768,7.49680435261494,80.45263398103837,35,1.4277074634175642,0.0035149384885764497,4.18403521182048,0.00861037124444478,3,7641.291644609228,0,0.6213794635595583,7,0.926179801653013,2,2,1,9.091172704929182,0.5018325322727903,3.35888520023367
15,0.1,0.9140350877192983,10.549234675716615,6.957109698413643,0.9595782073813708,0.14653765916371894,0.14653765916371894,78.12171588166713,1.069762467643836,0.42064456066945194,0.0,19.711192466897653,1.0229329324640792,6.308353741571847,79.6944141674859,35,1.5540483138925865,0.0,3.5688518473105315,0.028249350011021645,8,9025.259148325953,0,0.5535387814575907,8,0.9226860206451436,2,2,1,8.050958174846263,0.5126259200610339,3.478554740475219
15,0.13894954943731389,0.9157894736842105,8.805932758214219,7.352986467293983,0.9578207381370826,0.15320943953065044,0.15320943953065044,77.72025089222343,1.1114763914332144,0.4120361802617447,0.0,15.747259754555847,0.995191750948496,5.1779256494456805,79.00129515525887,35,1.6963349611626666,0.0017574692442882249,2.9382590097641783,0.05507609050758439,11,10814.85660360704,0,0.6834700076241679,4,0.9173797266849679,4,2,1,6.925274516934194,0.5308472174015445,3.676493059339203
15,0.19306977288832516,0.9157894736842105,7.210248542174354,7.847344568517048,0.9595782073813708,0.15891155856822356,0.15891155856822356,77.55288765854107,1.1383091962420306,0.4006761688463313,0.0,12.350689930648574,0.9846924758112716,4.1609576748772765,78.3809831384176,35,1.8844966607678562,0.0,2.338314885245864,0.0817186713186149,12,13199.842803474749,0,0.5718093231966705,12,0.9120267187823443,2,2,1,5.880523634007338,0.5532943930480679,3.92367198812679
15,0.26826957952797276,0.9175438596491228,5.801529712918334,8.410176410765901,0.961335676625659,0.164120316194866,0.164120316194866,77.55309411891291,1.1551390599809142,0.38698787957424785,0.0,9.403742227639926,0.9921439118473252,3.288605644302307,77.84606025520013,35,2.1277527724201515,0.0,1.8053243165267068,0.10725319213785317,4,16684.176733832628,2,0.6994565900052537,11,0.908659645193395,2,2,1,4.8109185507390455,0.5779395694963527,4.205087680013127
15,0.3727593720314942,0.9175438596491228,4.597881555901722,9.034344765846614,0.961335676625659,0.1689018678604396,0.1689018678604396,77.65677241721238,1.1653960019104765,0.3710064913015039,0.0017574692442882249,7.092883056849901,0.9757281480124502,2.5663887303969046,77.38950009814577,35,2.4205674872779324,0.0017574692442882249,1.358802861925107,0.1324496569358295,5,21511.814295950673,0,0.7425768965221972,10,0.9088841213590625,6,2,1,3.8276812554853112,0.6028229167211376,4.517171417722499
15,0.5179474679231213,0.9175438596491228,3.5962502490877144,9.72466163968819,0.9560632688927944,0.17315542206069018,0.17315542206069018,77.81275561885361,1.1713214778697538,0.3530700296697009,0.0017574692442882249,5.314707413869031,0.9963531949841677,1.982616267286397,77.00219206291243,35,2.748311561138882,0.0035149384885764497,1.0022631438552039,0.15518834918561142,3,27974.53688752316,2,0.7210714285714287,7,0.9132014765105185,6,2,1,2.9782346663151538,0.6267092224385865,4.862328991790037
15,0.7196856730011522,0.9228070175438596,2.7800386084650444,10.487993047765533,0.9490333919156415,0.17707506611511203,0.17707506611511203,77.98562003758178,1.1753203808766957,0.3337761651331378,0.0017574692442882249,3.9660672542604556,1.0253745489372652,1.5181293028474139,76.67720543115601,35,3.091709991078557,0.007029876977152899,0.7281219177612467,0.17336639971904327,4,37806.45958843766,4,0.7299170779795258,8,0.9209469834702712,6,2,1,2.27203553616997,0.6491505295899925,5.243992965744332
15,1.0,0.9280701754385966,2.1264653065407204,11.327139971277603,0.9490333919156415,0.18092912787384596,0.18092912787384596,78.15399099667707,1.1793327135016907,0.31395241451799133,0.005272407732864675,2.9620664877802056,1.0207920962464907,1.1528643581623716,76.39994141520376,35,3.4320088205819075,0.008787346221441126,0.5232492744494117,0.1862220496899988,6,52406.235781279116,6,0.719397885361312,8,0.9308448504975008,10,1,0,1.704435275676778,0.6700626354555969,5.663562892092695
15,1.3894954943731381,0.9280701754385966,1.6111439668565644,12.237157639899245,0.9490333919156415,0.1845521250852709,0.1845521250852709,78.30702563236542,1.1833675066803506,0.2944117176758501,0.005272407732864675,2.1476563252912957,1.0186758359197574,0.8686406780202341,76.15219923133127,35,3.7545955019801713,0.015817223198594025,0.3732643915577158,0.19499467834367976,2,74332.48918479455,2,0.7167754546557793,8,0.9416002652416893,6,1,1,1.257865585161018,0.6892043332525937,6.118564397753548
15,1.9306977288832505,0.9280701754385966,1.2104451855003153,13.202077683301265,0.9490333919156415,0.18755766008665065,0.18755766008665065,78.44046882914971,1.1863890158733874,0.27581039012360314,0.005272407732864675,1.5382943100763182,1.0206331834654405,0.6497512700379928,75.93056062417651,35,4.049310554604912,0.026362038664323375,0.2650441158126147,0.20130047690167038,1,108047.81739068447,2,0.7140077626205165,11,0.9521899845781917,6,2,1,0.9141677443414101,0.7063652359874496,6.601009102239486
15,2.682695795279726,0.9263157894736842,0.9027141571140287,14.193053571061803,0.9507908611599297,0.18986185957839677,0.18986185957839677,78.55306415892349,1.188189115485486,0.2586434737427683,0.012302284710017574,1.105751720140383,1.019059212750504,0.4828544208433919,75.744739626627,34,4.309332511314638,0.03163444639718805,0.18773367810965258,0.20610872565270222,4,160111.54089014992,4,0.7204704704704704,13,0.9619289318356846,4,2,1,0.6544441324808199,0.7215465948549098,7.096464985683366
15,3.7275937203149416,0.9280701754385964,0.6689301269357913,15.17120001367304,0.9472759226713533,0.19158542038642423,0.19158542038642423,78.64439852222274,1.1891787529535707,0.24324788590845242,0.02460456942003515,0.8068154785196836,1.038410043944489,0.3567763402466931,75.5956737693032,34,4.530661484330805,0.033391915641476276,0.13286163889159366,0.21008370303061866,4,240285.22322552017,4,0.7142484558679622,11,0.9704413738731061,6,2,0,0.46054958518534567,0.734758479487871,7.5854714157095
15,5.1794746792312125,0.9298245614035088,0.49298165295557766,16.09504879390104,0.9490333919156415,0.19284037240561122,0.19284037240561122,78.71461870005959,1.18971276279168,0.2298094276358335,0.029876977152899824,0.5932540610174798,1.0636652802827833,0.2623219824735213,75.47662206476218,35,4.712334448476328,0.06502636203866433,0.09406003388024274,0.2138770340053365,1,362495.5440605087,4,0.7086339586339586,13,0.9775898893138556,6,1,0,0.3216653424282415,0.7460327337239459,8.047257926712419
15,7.196856730011521,0.9298245614035088,0.36162599805770435,16.92847041731038,0.9525483304042179,0.19372444825562443,0.19372444825562443,78.76491310222174,1.1900474914461014,0.21836675859879592,0.029876977152899824,0.43720232085317406,1.0629038573474503,0.19207012440246282,75.38261403084726,35,4.856420068558985,0.06678383128295255,0.0666658445267932,0.2166700034137288,4,545174.809730345,4,0.6910337810337811,15,0.9833979305752635,6,2,0,0.2319018109579766,0.7554608167754271,8.463687401062408
15,10.0,0.9298245614035088,0.2642379527945001,17.646854256524634,0.9472759226713533,0.19433593883910208,0.19433593883910208,78.79779864959262,1.1903744317663223,0.20884121675554163,0.05975395430579965,0.3006700557267196,1.0637455496317396,0.1401424447985314,75.31133285662406,34,4.967225414985467,0.09666080843585237,0.047326082715142104,0.2180404416200074,1,809678.4094156153,2,0.6743362727657652,11,0.9879890490984693,6,1,0,0.16867309502296285,0.7631916603650917,8.82231224515298
15,13.894954943731374,0.9298245614035088,0.19245710057893783,18.240737111245288,0.9420035149384886,0.19475864817048769,0.19475864817048769,78.81694941754728,1.1907801789564845,0.20107400595957417,0.0632688927943761,0.19543191894303194,1.0733259898667697,0.10195995111674205,75.26002366681516,30,5.050156188806661,0.140597539543058,0.03365820444983479,0.21858134230926324,1,1176554.0846867706,2,0.6621079046540933,14,0.9915375907938667,6,1,1,0.12212497199836585,0.7694119047397142,9.118123381770488
15,19.306977288832506,0.9298245614035088,0.13980979411731853,18.713657377513915,0.9261862917398945,0.19505176410699757,0.19505176410699757,78.82650910361438,1.1912481792479876,0.19486120364190354,0.09314586994727592,0.11449037920834444,1.0814405557985232,0.0740067019257458,75.22422376105642,25,5.110821841104458,0.2056239015817223,0.023981921441836467,0.21861882735114152,1,1662454.9217266976,2,0.6384211718363191,17,0.9942222654587867,4,1,1,0.0881659259079734,0.7743288263816364,9.352351820423825
15,26.826957952797258,0.9298245614035088,0.10135120347900818,19.07561610389652,0.9138840070298769,0.19525523932774017,0.19525523932774017,78.83020814161831,1.1917204260646872,0.18998338053403852,0.1195079086115993,0.0466111111040858,1.0849260423980178,0.05361572164026981,75.19934533713847,14,5.154385294693876,1.0,0.017117310788540393,0.21836346778456558,1,2280457.2697116663,2,0.6482226107226108,15,0.9961973920232103,4,1,0,0.0635569576103787,0.7781539457669536,9.528960232076741
15,37.2759372031494,0.9298245614035088,0.07334865304224215,19.33923939090136,0.6274165202108963,0.195396879211587,0.195396879211587,78.83080488283666,1.192148414505169,0.18622457240647117,0.19156414762741653,,1.082358194375936,0.038784585122733216,75.18190981811433,0,5.185075068168112,1.0,0.012236963131841088,0.21796232937758278,2,3041186.062134625,2,0.6381216006216007,17,0.9975945097982327,4,0,0,0.04578440097386398,0.7810852504799148,9.652271486816776
15,51.794746792312125,0.9298245614035088,0.053012505735124164,19.520057848180926,0.6274165202108963,0.19549599055802047,0.19549599055802047,78.83002525902982,1.19250796530496,0.18338278184639262,1.0,,1.0813171886728612,0.02802260285439195,75.16957697887528,0,5.2060900282272335,1.0,0.008760180015571757,0.21753207146556353,1,3954121.057183735,2,0.6163078751314046,20,0.9985363387077403,4,0,0,0.03296884682387878,0.7832954116720106,9.726250460744632
15,71.96856730011521,0.9298245614035088,0.03827467290446725,19.636313696368383,0.6274165202108963,0.19556575678828675,0.19556575678828675,78.82880385634701,1.1927948080264015,0.18127358208588254,1.0,,1.0839963205309846,0.020227886384587293,75.1607960939877,0,5.219888913851047,1.0,0.006278601520132667,0.2171473429496026,1,5037703.740298016,2,0.6130399012751954,20,0.9991401198716805,4,0,0,0.02373438969391908,0.7849331026517016,9.752793241607446
15,100.0,0.9298245614035088,0.027611707135325014,19.706450388805045,0.6274165202108963,0.19561513147810047,0.19561513147810047,78.8275795164477,1.193015871061648,0.17973296264586802,1.0,,1.0896330689062699,0.014590635999528277,75.15451867643569,0,5.228485365106851,1.0,0.004504362099181739,0.21683612788646653,1,6340035.817555133,2,0.6130399012751954,21,0.9995096017647721,4,0,0,0.017083652537819034,0.7861276461947703,9.727508340614987
17,1e-05,0.24210526315789474,22507.770184338155,177930722.39042714,1.0,6.445818823629728e-05,6.445818823629728e-05,89.99925482672819,0.00024578651093186345,9.735582799747151e-06,0.0,18510.213866880986,1.3223918549868778,10882.338901071818,89.99925482725752,30,33.02217408185925,0.0,2867.8846853753726,0.25483303730779566,0,3.3625720920642412,0,1.0,2,0.9999999887496956,0,0,0,22507.76993066205,0.9999907218644352,88965345.57176606
17,1.3894954943731388e-05,0.35438596491228075,16198.081620360961,4969569.396321284,1.0,0.000288202289563892,0.000288202289563892,89.9955692441793,0.0011540900198397242,6.239754895393014e-05,0.0,13321.766894264514,1.3223918549868778,7831.653114019494,89.99556938200469,30,32.030874557183125,0.0,2064.0256740180785,0.25483292178769296,0,4.6724055910358295,0,1.0,2,0.9999995957264428,0,0,0,16198.075023454658,0.9999391425294014,2484784.6746291015
17,1.9306977288832537e-05,0.4175438596491228,11656.744326510738,368503.6457321533,1.0,0.0007826835816261813,0.0007826835816261813,89.98401503157508,0.0033325145174920817,0.00025220802745209195,0.0,9591.590056988221,1.3250280588533103,5635.964440313804,89.9840218759284,30,29.42563235588544,0.0,1485.6708802603891,0.25483116092162494,0,6.492730605464093,0,1.0,2,0.9999944901482785,0,0,0,11656.678730358875,0.9997466400282952,184251.82261623265
17,2.6826957952797274e-05,0.47192982456140353,8388.50564921176,54145.753889018655,1.0,0.001486984239900663,0.001486984239900663,89.95970353555155,0.006829399132971901,0.000735036176508785,0.0,6927.335793371229,1.3223918549868778,4055.8578758642816,89.95981450838202,29,25.168510790927797,0.0,1069.7594198009158,0.2548166990196837,0,9.022426025131569,0,1.0,2,0.9999617669239512,0,0,0,8388.172126006928,0.9992413613474982,27072.87693409337
17,3.7275937203149456e-05,0.5543859649122808,6037.130629680896,12844.003324623965,1.0,0.002238334313579379,0.002238334313579379,89.92109846861634,0.011195582761768876,0.0016936174722612285,0.0,5059.39291846442,1.3223918549868778,2919.1506599378035,89.92190751506877,29,20.29176773149317,0.0,770.766672232636,0.2547457846852562,0,12.53687027214832,0,1.0,2,0.9998349393429801,0,0,0,6036.094025077772,0.9982219920982821,6422.001661180417
17,5.1794746792312125e-05,0.5929824561403508,4345.874696829676,4279.675150910354,1.0,0.002996467292134875,0.002996467292134875,89.86962488419871,0.01622937877446007,0.0032914413421632686,0.0,3779.172101195676,1.3223918549868778,2101.7353606258634,89.87292356260589,29,15.421725953921277,0.0,555.7914750004463,0.2545320848351443,0,17.416924927634415,0,0.8666666666666667,2,0.9994946809136646,0,0,0,4343.706616910497,0.9965263865014349,2139.8375752127354
17,7.196856730011529e-05,0.6508771929824562,3129.454619507484,1820.5880766409118,1.0,0.003837681733488588,0.003837681733488588,89.8066488283871,0.022108923051673494,0.005633341091334591,0.0,2901.028718223826,1.3223918549868778,1513.991174182974,89.8154682027329,28,10.544741045886495,0.0,401.15623659524806,0.25413717973538424,0,24.189949052390205,0,0.8666666666666667,2,0.9987993221709567,0,0,0,3126.160833768828,0.9940747891094539,910.294038235845
17,0.0001,0.7017543859649124,2254.3061184128837,924.1984001653195,1.0,0.004740262734545111,0.004740262734545111,89.73308569877003,0.02871807959257907,0.008716332399793383,0.0,2423.514571144915,1.3059145539510681,1091.2601859533092,89.75059104324652,31,6.000516631930299,0.0,289.8638297051304,0.2536722723278798,0,33.587621779588964,0,0.8285714285714285,2,0.9976291745404254,0,0,0,2250.241902605544,0.9908984963403397,462.09920004064077
